Prefix	DIV	BioProject	BioSample	Organism	# of Contigs	Total length of Contigs, b	Has annotated Contigs	# of Scaffolds	Scaffolds range	Has annotated Scaffolds	# of Proteins	Genome range	Update date	Create date	Status
JFYJ01	BCT	PRJNA194869	SAMN02415083	ACINETOBACTER BAUMANNII 98826	110	4078594	yes	0		no	3997		2014-03-11 00:00:00	2014-03-11 00:00:00	1
JFUZ01	BCT	PRJNA194981	SAMN02570430	ACINETOBACTER BAUMANNII 45002_10	156	4067061	yes	0		no	4039		2014-03-11 00:00:00	2014-03-11 00:00:00	1
JFVI01	BCT	PRJNA194971	SAMN02570343	ACINETOBACTER BAUMANNII 44895_10	161	4040699	yes	0		no	4011		2014-03-11 00:00:00	2014-03-11 00:00:00	1
JFVL01	BCT	PRJNA194987	SAMN02570340	ACINETOBACTER BAUMANNII 25977_6	121	4058296	yes	0		no	4031		2014-03-11 00:00:00	2014-03-11 00:00:00	1
JGKR01	BCT	PRJNA227637	SAMN02402561	STAPHYLOCOCCUS AUREUS T55954	44	2771720	yes	43	KK095206:KK095248	no	2576		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGIU01	BCT	PRJNA226958	SAMN02398896	STAPHYLOCOCCUS AUREUS T35615	54	2867894	yes	53	KK093481:KK093533	no	2687		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGJC01	BCT	PRJNA227578	SAMN02402502	STAPHYLOCOCCUS AUREUS F48950	21	2860396	yes	17	KK093823:KK093839	no	2647		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGIL01	BCT	PRJNA226813	SAMN02398754	STAPHYLOCOCCUS AUREUS M32669	70	2873607	yes	51	KK092635:KK092685	no	2691		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGIM01	BCT	PRJNA226825	SAMN02398766	STAPHYLOCOCCUS AUREUS M35954	173	2835379	yes	137	KK092686:KK092822	no	2734		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGGI01	BCT	PRJNA227572	SAMN02402496	STAPHYLOCOCCUS AUREUS F42559	46	2882973	yes	0		no	2718		2014-03-27 00:00:00	2014-03-27 00:00:00	1
JGGZ01	BCT	PRJNA227628	SAMN02402552	STAPHYLOCOCCUS AUREUS T42550	25	2893108	yes	0		no	2694		2014-03-27 00:00:00	2014-03-27 00:00:00	1
JGDR01	BCT	PRJNA206154	SAMN02314531	BACTEROIDES FRAGILIS STR. 3783N1-8	85	5942134	yes	0		no	5327		2014-03-20 00:00:00	2014-03-20 00:00:00	1
JGEP01	BCT	PRJNA206171	SAMN02363971	BACTEROIDES FRAGILIS STR. S36L12	90	6183646	yes	0		no	5709		2014-03-20 00:00:00	2014-03-20 00:00:00	1
JGPZ01	BCT	PRJNA228265	SAMN02403732	STAPHYLOCOCCUS AUREUS DAR3864	21	2894955	yes	17	KK098497:KK098513	no	2707		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGQR01	BCT	PRJNA228284	SAMN02403751	STAPHYLOCOCCUS AUREUS DAR3930	23	2927284	yes	13	KK098756:KK098768	no	2759		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGPA01	BCT	PRJNA228239	SAMN02403706	STAPHYLOCOCCUS AUREUS DAR3752	18	2858224	yes	9	KK098194:KK098202	no	2664		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGNF01	BCT	PRJNA227723	SAMN02402647	STAPHYLOCOCCUS AUREUS W45421	32	2876332	yes	31	KK097380:KK097410	no	2697		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGLP01	BCT	PRJNA227666	SAMN02402590	STAPHYLOCOCCUS AUREUS F29214	66	2899726	yes	63	KK095922:KK095984	no	2742		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGLX01	BCT	PRJNA227681	SAMN02402605	STAPHYLOCOCCUS AUREUS H20321	45	2854328	yes	43	KK096201:KK096243	no	2691		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGKC01	BCT	PRJNA227618	SAMN02402542	STAPHYLOCOCCUS AUREUS M57746	46	2867715	yes	38	KK094711:KK094748	no	2702		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGKG01	BCT	PRJNA227624	SAMN02402548	STAPHYLOCOCCUS AUREUS M90396	52	2935780	yes	50	KK094909:KK094958	no	2781		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGWF01	BCT	PRJNA237535	SAMN02614586	BORDETELLA PERTUSSIS H934	279	4048974	yes	0		no	4233		2014-05-01 00:00:00	2014-05-01 00:00:00	1
JGWO01	BCT	PRJNA237082	SAMN02614573	BORDETELLA BRONCHISEPTICA A1-7	184	5265200	yes	0		no	5094		2014-05-12 00:00:00	2014-05-12 00:00:00	1
JGWR01	BCT	PRJNA202115	SAMN02263909	BORDETELLA BRONCHISEPTICA CA90 BB1334	120	5269162	yes	0		no	5036		2014-05-13 00:00:00	2014-05-12 00:00:00	1
JGUF01	BCT	PRJNA228385	SAMN02403845	STAPHYLOCOCCUS AUREUS DAR3183	17	2770279	yes	7	KK099715:KK099721	no	2529		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGTK01	BCT	PRJNA228360	SAMN02403822	STAPHYLOCOCCUS AUREUS DAR2026	10	2875487	yes	4	KK099484:KK099487	no	2656		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGTN01	BCT	PRJNA228364	SAMN02403826	STAPHYLOCOCCUS AUREUS DAR2072	17	2905351	yes	12	KK099508:KK099519	no	2711		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGRG01	BCT	PRJNA228300	SAMN02403766	STAPHYLOCOCCUS AUREUS DAR1084	12	2869695	yes	7	KK099042:KK099048	no	2673		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JGPM01	BCT	PRJNA228252	SAMN02403719	STAPHYLOCOCCUS AUREUS DAR3788	11	2880561	yes	9	KK098331:KK098339	no	2679		2014-03-28 00:00:00	2014-03-27 00:00:00	1
JHCH01	BCT	PRJNA195105	SAMN02644725	ACINETOBACTER BAUMANNII 44437_3	97	4047075	yes	0		no	3951		2014-03-26 00:00:00	2014-03-26 00:00:00	1
JHCW01	BCT	PRJNA195101	SAMN02644704	ACINETOBACTER BAUMANNII 25493_9	76	3949671	yes	0		no	3761		2014-03-26 00:00:00	2014-03-26 00:00:00	1
JHDF01	BCT	PRJNA233818	SAMN02687529	ESCHERICHIA COLI 1-176-05_S3_C2	68	4457844	yes	0		no	4296		2014-03-26 00:00:00	2014-03-26 00:00:00	1
JHDP01	BCT	PRJNA233734	SAMN02680152	ESCHERICHIA COLI 1-110-08_S1_C2	137	5010726	yes	0		no	4934		2014-03-26 00:00:00	2014-03-26 00:00:00	1
JGZF01	BCT	PRJNA239855	SAMN02673443	BIFIDOBACTERIUM PSEUDOCATENULATUM DSM 20438 = JCM 1200 = LMG 10505	10	2283768	yes	0		no	1771		2014-12-04 00:00:00	2014-08-18 00:00:00	1
JGZU01	BCT	PRJNA239871	SAMN02673458	BIFIDOBACTERIUM TSURUMIENSE	25	2164426	yes	0		no	1629		2014-12-04 00:00:00	2014-08-18 00:00:00	1
JGZX01	BCT	PRJNA232482	SAMN02485458	PSEUDOMONAS AERUGINOSA C1913C	22	6827238	yes	0		no	5760		2014-06-12 00:00:00	2014-06-12 00:00:00	1
JGYK01	BCT	PRJNA239834	SAMN02673422	BIFIDOBACTERIUM ACTINOCOLONIIFORME DSM 22766	4	1823388	yes	0		no	1484		2014-12-03 00:00:00	2014-08-18 00:00:00	1
JGYW01	BCT	PRJNA239846	SAMN02673434	BIFIDOBACTERIUM GALLICUM DSM 20093 = LMG 11596	12	2004594	yes	0		no	1507		2014-12-04 00:00:00	2014-08-18 00:00:00	1
JGXH01	BCT	PRJNA202132	SAMN02231441	BORDETELLA BRONCHISEPTICA MBORD595	107	5214983	yes	0		no	4932		2014-05-13 00:00:00	2014-05-12 00:00:00	1
JHIP01	BCT	PRJNA218110	SAMN02353102	ESCHERICHIA COLI O157:H7 STR. K2854	74	5242208	yes	0		no	4846		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHHC01	BCT	PRJNA218110	SAMN02352931	ESCHERICHIA COLI O121:H7 STR. 2009C-3299	31	5083292	yes	0		no	4658		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHHJ01	BCT	PRJNA218110	SAMN02353134	ESCHERICHIA COLI O39:NM STR. F8704-2	236	5291822	yes	0		no	4941		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHHL01	BCT	PRJNA218110	SAMN02353132	ESCHERICHIA COLI O111:NM STR. K6915	193	5285962	yes	0		no	4977		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHHM01	BCT	PRJNA218110	SAMN02353131	ESCHERICHIA COLI O111:NM STR. K6908	154	5385928	yes	0		no	5130		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHGX01	BCT	PRJNA218110	SAMN02352936	ESCHERICHIA COLI O26:H11 STR. 2009C-3689	213	5272803	yes	0		no	4869		2014-08-19 00:00:00	2014-04-09 00:00:00	1
JHFB01	BCT	PRJNA218110	SAMN02352987	ESCHERICHIA COLI O26:NM STR. 2010C-4347	280	5317281	yes	0		no	4979		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHFT01	BCT	PRJNA218110	SAMN02352968	ESCHERICHIA COLI O145:NM STR. 2010C-3510	104	5364905	yes	0		no	4948		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHLY01	BCT	PRJNA218110	SAMN02353019	ESCHERICHIA COLI O26:H11 STR. 2011C-3270	289	5473677	yes	0		no	5140		2014-08-19 00:00:00	2014-04-09 00:00:00	1
JHMB01	BCT	PRJNA218110	SAMN02353016	ESCHERICHIA COLI O121:H19 STR. 2011C-3108	199	5148324	yes	0		no	4747		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHKZ01	BCT	PRJNA218110	SAMN02352919	ESCHERICHIA COLI O157:H7 STR. 08-3037	161	5239024	yes	0		no	4768		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHJF01	BCT	PRJNA218110	SAMN02353086	ESCHERICHIA COLI O157:H7 STR. K1420	91	5469015	yes	0		no	5118		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHJK01	BCT	PRJNA218110	SAMN02353081	ESCHERICHIA COLI O157:H7 STR. F7410	217	5392651	yes	0		no	4989		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHJP01	BCT	PRJNA218110	SAMN02353076	ESCHERICHIA COLI O157:H7 STR. F6750	190	5416289	yes	0		no	5014		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHJU01	BCT	PRJNA218110	SAMN02353071	ESCHERICHIA COLI O6:H16 STR. F5656C1	180	4815274	yes	0		no	4402		2014-08-19 00:00:00	2014-04-08 00:00:00	1
JHKF01	BCT	PRJNA218110	SAMN02353060	ESCHERICHIA COLI O157:H7 STR. 2011EL-2287	183	5427531	yes	0		no	5059		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHPY01	BCT	PRJNA53677	SAMN00116867	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS 21314	25	2691376	yes	0		no	2521		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JHQD01	BCT	PRJNA53827	SAMN00138226	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS CO-30	55	2822224	yes	0		no	2717		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JHNN01	BCT	PRJNA218110	SAMN02352905	ESCHERICHIA COLI O145:NM STR. 06-3484	192	5217547	yes	0		no	4744		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHNQ01	BCT	PRJNA218110	SAMN02352902	ESCHERICHIA COLI O118:H16 STR. 06-3256	363	5617783	yes	0		no	5341		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHOG01	BCT	PRJNA242371	SAMN02693464	BACILLUS CEREUS	58	5667342	no	0		no	0		2014-06-18 00:00:00	2014-04-22 00:00:00	1
JHOL01	BCT	PRJNA240298	SAMN02769813	PSYCHROBACTER SP. 310(2012)	145	258435	no	0		no	0		2014-05-12 00:00:00	2014-05-12 00:00:00	1
JHOS01	BCT	PRJNA195153	SAMN02646368	ACINETOBACTER BAUMANNII 26016_5	139	4171440	yes	0		no	4132		2014-03-28 00:00:00	2014-03-28 00:00:00	1
JHND01	BCT	PRJNA218110	SAMN02352988	ESCHERICHIA COLI O26:H11 STR. 2010C-4430	240	5350951	yes	0		no	4990		2014-08-19 00:00:00	2014-04-09 00:00:00	1
JHNG01	BCT	PRJNA218110	SAMN02352912	ESCHERICHIA COLI O157:H7 STR. 06-4039	177	5278375	yes	0		no	4856		2014-08-19 00:00:00	2014-04-07 00:00:00	1
JHYJ01	BCT	PRJNA223012	SAMN02743996	LACHNOSPIRACEAE BACTERIUM AB2028	24	3475938	no	2	KK211275:KK211276	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHWB01	BCT	PRJNA239496	SAMN02743877	LACHNOBACTERIUM BOVIS	22	2844447	no	0		no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHWC01	BCT	PRJNA234774	SAMN02743884	HELICOBACTER RODENTIUM ATCC 700285	29	1810652	no	0		no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHWY01	BCT	PRJNA223474	SAMN02744017	LACHNOSPIRA MULTIPARA MC2003	31	2602283	no	3	KK211372:KK211374	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHVW01	BCT	PRJNA195720	SAMN02953002	SALINISPORA TROPICA CNT250	70	5160674	no	8	KK211116:KK211123	no	0		2014-08-05 00:00:00	2014-04-08 00:00:00	1
JHTR01	PLN	PRJNA240653	SAMN02693461	USTILAGINOIDEA VIRENS	449	39397682	yes	0		no	8426		2014-05-09 00:00:00	2014-05-09 00:00:00	1
JHUM01	PLN	PRJNA242796	SAMN02709059	DIPLODIA PINEA	1889	35241951	no	0		no	0		2014-07-16 00:00:00	2014-07-16 00:00:00	1
JHOX01	BCT	PRJNA195154	SAMN02646369	ACINETOBACTER BAUMANNII 26016_6	128	4145859	yes	0		no	4116		2014-03-28 00:00:00	2014-03-28 00:00:00	1
JHPV01	BCT	PRJNA53655	SAMN00116842	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS 21275	48	2803574	yes	0		no	2702		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JIDK01	BCT	PRJNA242443	SAMN02693888	VIBRIO CHOLERAE	118	3866097	yes	0		no	3471		2014-09-25 00:00:00	2014-07-31 00:00:00	1
JIDN01	BCT	PRJNA242443	SAMN02693891	VIBRIO CHOLERAE	82	4074796	yes	0		no	3650		2014-09-25 00:00:00	2014-07-31 00:00:00	1
JIDW01	BCT	PRJNA217348	SAMN02335346	FRANCISELLA TULARENSIS SUBSP. TULARENSIS STR. SCHU S4 SUBSTR. NR-28534	2	1892972	yes	0		no	2013		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JIEF01	BCT	PRJNA234692	SAMN02584694	PSEUDOMONAS AERUGINOSA 3581	78	6910993	yes	77	KK212399:KK212475	no	6476		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JIAK01	BCT	PRJNA215336	SAMN02743957	DESULFOVERMICULUS HALOPHILUS DSM 18834	73	3241624	no	1	KK211185:KK211185	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JIAN01	BCT	PRJNA213791	SAMN02743917	CELLULOMONAS SP. URHE0023	13	4210445	no	0		no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHYU01	BCT	PRJNA221053	SAMN02743980	PSEUDOMONAS FULVA NBRC 16637 = DSM 17717	54	4766174	no	6	KK211243:KK211248	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHZQ01	BCT	PRJNA219698	SAMN02743963	LISTERIA MONOCYTOGENES LM21045	15	2962671	no	2	KK211193:KK211194	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JHXO01	BCT	PRJNA223119	SAMN02744005	PROLIXIBACTER BELLARIIVORANS ATCC BAA-1284	23	5150825	no	1	KK211332:KK211332	no	0		2014-05-05 00:00:00	2014-04-08 00:00:00	1
JILI01	BCT	PRJNA228752	SAMN02404242	STAPHYLOCOCCUS AUREUS VET0437R	32	2754592	yes	0		no	2529		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JILR01	BCT	PRJNA228743	SAMN02404233	STAPHYLOCOCCUS AUREUS VET0426R	38	2746741	yes	0		no	2519		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JIMA01	BCT	PRJNA228734	SAMN02404224	STAPHYLOCOCCUS AUREUS VET0414R	37	2719853	yes	0		no	2500		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JIKM01	BCT	PRJNA228774	SAMN02404264	STAPHYLOCOCCUS AUREUS VET0470R	56	2809904	yes	55	KK236305:KK236359	no	2608		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JILE01	BCT	PRJNA228756	SAMN02404246	STAPHYLOCOCCUS AUREUS VET0442R	33	2765031	yes	32	KK235636:KK235667	no	2549		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIIH01	BCT	PRJNA228892	SAMN02404382	STAPHYLOCOCCUS AUREUS VET1727S	35	2770778	yes	33	KK238073:KK238105	no	2565		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIFN01	BCT	PRJNA228906	SAMN02404396	STAPHYLOCOCCUS AUREUS VET1959S	41	2724758	yes	40	KK240567:KK240606	no	2511		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JICO01	BCT	PRJNA195263	SAMN02649525	ACINETOBACTER BAUMANNII 42057_6	79	4080445	yes	0		no	3960		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JIDC01	BCT	PRJNA195157	SAMN02646381	ACINETOBACTER BAUMANNII 26016_9	134	4159861	yes	0		no	4154		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JIPN01	BCT	PRJNA228640	SAMN02404132	STAPHYLOCOCCUS AUREUS VET0280R	36	2766871	yes	34	KK231623:KK231656	no	2559		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIPU01	BCT	PRJNA228633	SAMN02404125	STAPHYLOCOCCUS AUREUS VET0268R	43	2806751	yes	42	KK231335:KK231376	no	2631		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIPZ01	BCT	PRJNA228628	SAMN02404120	STAPHYLOCOCCUS AUREUS VET0259R	31	2826772	yes	27	KK231147:KK231173	no	2627		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIOF01	BCT	PRJNA228674	SAMN02404166	STAPHYLOCOCCUS AUREUS VET0318R	49	2842269	yes	47	KK232788:KK232834	no	2667		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIOG01	BCT	PRJNA228673	SAMN02404165	STAPHYLOCOCCUS AUREUS VET0317R	46	2824856	yes	44	KK232744:KK232787	no	2660		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIMO01	BCT	PRJNA228720	SAMN02404210	STAPHYLOCOCCUS AUREUS VET0394R	70	2806080	yes	69	KK234369:KK234437	no	2633		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIMT01	BCT	PRJNA228715	SAMN02404205	STAPHYLOCOCCUS AUREUS VET0387R	55	2806523	yes	54	KK234143:KK234196	no	2638		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIMX01	BCT	PRJNA228711	SAMN02404201	STAPHYLOCOCCUS AUREUS VET0376R	47	2818745	yes	44	KK233943:KK233986	no	2632		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIRA01	BCT	PRJNA228601	SAMN02404093	STAPHYLOCOCCUS AUREUS VET0214R	50	2851375	yes	47	KK230232:KK230278	no	2687		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIRD01	BCT	PRJNA228594	SAMN02404086	STAPHYLOCOCCUS AUREUS VET0203R	27	2738956	yes	0		no	2530		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JIRV01	BCT	PRJNA228570	SAMN02404062	STAPHYLOCOCCUS AUREUS VET0176R	40	2773286	yes	37	KK229566:KK229602	no	2576		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIRY01	BCT	PRJNA228567	SAMN02404059	STAPHYLOCOCCUS AUREUS VET0166R	62	2802624	yes	61	KK229421:KK229481	no	2600		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIQQ01	BCT	PRJNA228611	SAMN02404103	STAPHYLOCOCCUS AUREUS VET0228R	52	2805354	yes	51	KK230654:KK230704	no	2596		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIQT01	BCT	PRJNA228608	SAMN02404100	STAPHYLOCOCCUS AUREUS VET0222R	48	2792965	yes	45	KK230539:KK230583	no	2613		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIQZ01	BCT	PRJNA228602	SAMN02404094	STAPHYLOCOCCUS AUREUS VET0215R	50	2814152	yes	48	KK230279:KK230326	no	2634		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIPI01	BCT	PRJNA228645	SAMN02404137	STAPHYLOCOCCUS AUREUS VET0287R	39	2834438	yes	37	KK231830:KK231866	no	2616		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIWS01	BCT	PRJNA226438	SAMN02391311	STAPHYLOCOCCUS AUREUS S56_POEL	69	2850952	yes	68	KK225412:KK225479	no	2682		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JIUX01	BCT	PRJNA228489	SAMN02403982	STAPHYLOCOCCUS AUREUS VET0060R	45	2822531	yes	44	KK226863:KK226906	no	2635		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIVE01	BCT	PRJNA228482	SAMN02403975	STAPHYLOCOCCUS AUREUS VET0052R	43	2801595	yes	41	KK226585:KK226625	no	2592		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JITI01	BCT	PRJNA228531	SAMN02404023	STAPHYLOCOCCUS AUREUS VET0112R	37	2766633	yes	35	KK228351:KK228385	no	2562		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIUE01	BCT	PRJNA228508	SAMN02404001	STAPHYLOCOCCUS AUREUS VET0085R	44	2804754	yes	43	KK227552:KK227594	no	2598		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIUI01	BCT	PRJNA228504	SAMN02403997	STAPHYLOCOCCUS AUREUS VET0080R	43	2783436	yes	40	KK227441:KK227480	no	2578		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JISA01	BCT	PRJNA228565	SAMN02404057	STAPHYLOCOCCUS AUREUS VET0164R	47	2769036	yes	43	KK229319:KK229361	no	2564		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIST01	BCT	PRJNA228546	SAMN02404038	STAPHYLOCOCCUS AUREUS VET0130R	40	2797716	yes	36	KK228842:KK228877	no	2603		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIYN01	BCT	PRJNA226522	SAMN02391394	STAPHYLOCOCCUS AUREUS GD2010-052	36	2809399	yes	35	KK223820:KK223854	no	2597		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JIYZ01	BCT	PRJNA226424	SAMN02391298	STAPHYLOCOCCUS AUREUS C4155	34	2737422	yes	32	KK223388:KK223419	no	2511		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JIZD01	BCT	PRJNA226429	SAMN02391303	STAPHYLOCOCCUS AUREUS C3672	46	2850094	yes	43	KK223255:KK223297	no	2683		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JIGQ01	BCT	PRJNA228822	SAMN02404312	STAPHYLOCOCCUS AUREUS VET1884R	45	2793906	yes	41	KK239745:KK239785	no	2616		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIGT01	BCT	PRJNA228819	SAMN02404309	STAPHYLOCOCCUS AUREUS VET1876R	63	2806868	yes	0		no	2627		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JIGU01	BCT	PRJNA228818	SAMN02404308	STAPHYLOCOCCUS AUREUS VET1875R	55	2825194	yes	50	KK239620:KK239669	no	2651		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIHC01	BCT	PRJNA228810	SAMN02404300	STAPHYLOCOCCUS AUREUS VET1865R	42	2783027	yes	37	KK239349:KK239385	no	2579		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JIHH01	BCT	PRJNA228805	SAMN02404295	STAPHYLOCOCCUS AUREUS VET1856R	58	2811016	yes	56	KK239157:KK239212	no	2646		2014-04-23 00:00:00	2014-04-22 00:00:00	1
JJFM01	BCT	PRJNA233259	SAMN02567608	STREPTOCOCCUS PYOGENES ABC020035427	7	1815310	yes	6	KK213346:KK213351	no	1741		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJET01	BCT	PRJNA226299	SAMN02391173	STAPHYLOCOCCUS AUREUS 08-01229	37	2781677	yes	0		no	2568		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JJFF01	BCT	PRJNA233284	SAMN02567633	STREPTOCOCCUS PYOGENES ABC020048541	13	1869641	yes	7	KK213311:KK213317	no	1871		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJCM01	BCT	PRJNA226286	SAMN02391160	STAPHYLOCOCCUS AUREUS 19571	45	2769824	yes	40	KK220231:KK220270	no	2579		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JJBD01	BCT	PRJNA226546	SAMN02391418	STAPHYLOCOCCUS AUREUS 40P5 1_1	49	2753199	yes	46	KK221496:KK221541	no	2573		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JJBI01	BCT	PRJNA226499	SAMN02391371	STAPHYLOCOCCUS AUREUS 28(3K2-5)	46	2761528	yes	0		no	2553		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JJBP01	BCT	PRJNA226391	SAMN02391265	STAPHYLOCOCCUS AUREUS 22P79	40	2777877	yes	38	KK221078:KK221115	no	2568		2014-04-23 00:00:00	2014-04-17 00:00:00	1
JJAN01	BCT	PRJNA226296	SAMN02391170	STAPHYLOCOCCUS AUREUS 63-D10	45	2804567	yes	0		no	2609		2014-04-17 00:00:00	2014-04-17 00:00:00	1
JJKX01	BCT	PRJNA233237	SAMN02567586	STREPTOCOCCUS PYOGENES ABC020017774	2	1831294	yes	0		no	1759		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJLT01	BCT	PRJNA233819	SAMN02680219	ESCHERICHIA COLI 1-182-04_S3_C2	261	4581474	yes	0		no	4794		2014-04-11 00:00:00	2014-04-11 00:00:00	1
JJMH01	BCT	PRJNA236746	SAMN02712415	BACILLUS MEGATERIUM NBRC 15308 = ATCC 14581	78	5727066	yes	0		no	5548		2014-12-02 00:00:00	2014-10-06 00:00:00	1
JJIU01	BCT	PRJNA233004	SAMN02567353	STREPTOCOCCUS PYOGENES ABC020062601	9	1800419	yes	6	KK213790:KK213795	no	1697		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJGO01	BCT	PRJNA233174	SAMN02567523	STREPTOCOCCUS PYOGENES ABC020048543	8	1754041	yes	7	KK213468:KK213474	no	1628		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJGR01	BCT	PRJNA233167	SAMN02567516	STREPTOCOCCUS PYOGENES ABC020046470	4	1824663	yes	2	KK213488:KK213489	no	1757		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJFI01	BCT	PRJNA233281	SAMN02567630	STREPTOCOCCUS PYOGENES ABC020047925	3	1832226	yes	2	KK213332:KK213333	no	1763		2014-04-14 00:00:00	2014-04-14 00:00:00	1
JJFL01	BCT	PRJNA233273	SAMN02567622	STREPTOCOCCUS PYOGENES ABC020044010	5	1815949	yes	4	KK213342:KK213345	no	1757		2014-04-14 00:00:00	2014-04-14 00:00:00	1
